tool_id,risk_tier,unsafe_true,G1_Safety_latent,G1_Safety_missing,G1_Safety_obs,G2_Equity_latent,G2_Equity_missing,G2_Equity_obs,G3_Documentation_latent,G3_Documentation_missing,G3_Documentation_obs,G4_Accountability_latent,G4_Accountability_missing,G4_Accountability_obs,G5_Monitoring_latent,G5_Monitoring_missing,G5_Monitoring_obs
T0018,standard,1,0.986529070739589,0,0.9419937078447883,0.6760430578355301,0,0.6496447286824513,0.5273610848431093,0,0.49659312604728145,0.4651051986046265,0,0.4991204895627216,0.3031638389341817,0,0.36115543468623534
T0019,standard,0,0.6866852440629958,0,0.6825997378065779,0.8041078740170895,0,0.8174184790126716,0.44876789321626126,0,0.4942319196811623,0.493279465819024,0,0.36462045245742336,0.7640609340712607,0,0.8342769624991769
T0020,standard,0,0.8798797392341876,0,0.8964294325539656,0.9206923602854052,0,0.8815253567380157,0.6412237114413092,0,0.5467508060040187,0.8474380649562405,0,0.8987305318681111,0.8314634401787016,0,0.7519070253346686
T0021,high,0,0.9367771743407467,0,0.897137047277739,0.8371461184716971,0,0.9565610480709793,0.6658536904857678,0,0.6706648822140137,0.3959868723516772,0,0.477576089579471,0.8435509331421464,0,0.7975689458886188
T0022,standard,0,0.8632619758829172,0,0.8256568014178262,0.621842150480252,0,0.6597077472304302,0.4541257852945801,0,0.5619291375644275,0.5110626664712471,0,0.5325234854547759,0.8347171399088514,0,0.7469778743969172
T0023,standard,0,0.8681450404308618,0,0.8474822731019022,0.6851188778641808,0,0.7225024536596529,0.7313531980991116,0,0.7095414944616948,0.8878199580951982,0,0.8466512489897835,0.8701753703078312,0,0.8497425067307041
T0024,high,1,0.6122509083712365,0,0.7852018136785468,0.2492540276567651,0,0.3351982465422743,0.5310584623219754,0,0.5881485829884981,0.6787624236363238,0,0.8211382932007391,0.4506068141227752,1,
T0025,standard,0,0.7367568526952698,0,0.7044264000544257,0.1921003706308916,0,0.17051902978707137,0.362524141329729,0,0.29716083755962036,0.6605169613551478,0,0.6645365645068421,0.2862074792606032,0,0.38507676631657484
T0026,high,0,0.7406035142958677,0,0.81831503301838,0.8300928595124497,0,0.821636751417643,0.7258100724803846,0,0.681317051742317,0.8221608820198943,0,0.8491435885878462,0.929730633620518,0,0.982809389403245
T0027,high,0,0.7993563512185548,0,0.7663936506491236,0.7158866913292218,0,0.6991341105765143,0.813447027521899,0,0.8423154530350561,0.8781087205808409,0,0.998251056596578,1.0,0,0.9516938093916734
T0028,high,0,0.6303286477662824,1,,0.6291660780854699,0,0.5842040907604629,0.5963169389727331,0,0.6239365940646271,0.8727875125048277,0,0.9062374024107914,0.6558780830143742,0,0.6708881443012767
T0029,standard,0,0.9475807522289056,0,0.869411465956105,0.8259327346566611,0,0.819186368576487,0.9332338550505275,0,0.9069698690511079,0.9713361780278371,0,1.0,0.8146206345061763,0,0.8235820194363807
T0030,standard,0,0.5605181161973558,0,0.5982301528317784,0.6507793446917954,0,0.5849132170689902,0.7696612522962206,0,0.6921808055049192,0.5702971544190241,0,0.45283643246544103,0.9920045899779978,0,0.987787474901068
T0031,high,1,0.9469019680737569,0,0.9857955722211589,0.5263483746300958,0,0.46634731426109033,0.6087631211086818,0,0.5786155206918239,0.7614293336405665,0,0.777309539485562,0.4834823475432828,0,0.4676834644071617
T0032,high,0,0.4476078329454649,0,0.4130068433733308,0.5256999937752974,0,0.6079366708116142,0.7903632673870411,0,0.8417392885763308,0.9743247344491125,0,0.953245854699659,0.7485118770889885,0,0.7454923043689802
T0033,high,0,0.7268868301486382,0,0.6196687931623165,0.5321885086162154,0,0.43006923327544544,0.44308004837620496,0,0.3073947420180587,0.2632999873791475,0,0.11384590597441632,0.2970428219357959,0,0.3721897715404338
T0034,standard,0,0.667973653317233,0,0.6686207642898361,0.8778052255094552,0,0.8597612107392459,0.8285945687641296,0,0.8328538248348909,0.743138972250506,0,0.898787882006956,0.6869626236481404,0,0.698808409567855
T0035,high,1,0.5831994169704409,0,0.5239197645960803,0.537897696342117,0,0.5313705687800248,0.7795617322245566,0,0.7472433205228002,0.4176187807395968,0,0.3417944028788601,0.6822577920285571,1,
T0036,standard,0,0.8208846142866562,0,0.809327030823346,0.6938111012751632,0,0.7547508207604166,0.6809956246232323,0,0.7263100366549712,0.7279367006734694,0,0.726179094289014,0.6733486598890766,0,0.5814779658872613
T0037,high,0,0.3163776057388314,0,0.28408710174289686,0.9551837197143032,0,1.0,0.7654196419513447,0,0.8643011234203023,0.8088730624391199,0,0.7830002223909674,0.5784025424778116,0,0.553891393941102
T0038,standard,0,0.9491127755745423,0,0.9678889245260904,0.8507772930941756,0,0.8310128016750847,0.8221567722464788,0,0.7367923309406567,0.6250050973296786,0,0.47859907202335855,0.329635551069249,0,0.3690672277634396
T0039,high,0,0.8122901836977786,0,0.7496074457170306,0.8092886587193518,0,0.7294598951278543,0.9915258472365848,0,1.0,0.7540072068286747,0,0.7675611355392834,0.6190485178475118,0,0.6614429251384681
T0040,standard,0,0.9658454302258326,0,1.0,0.8964086169100938,0,0.8547300146785916,0.5993087518508221,0,0.4905458255158315,0.8067211377731623,0,0.8278661233794332,0.8679174562150579,0,0.8330724171838871
T0041,standard,0,0.7133537354581,0,0.7108465663994222,0.4933182879420848,0,0.46134669216515356,0.6710861884423251,0,0.6528646543246663,0.8794759315822865,0,0.7601892465272979,0.8069148748604887,0,0.8142222876627181
T0042,high,1,0.7050905186124012,0,0.7248057635509858,0.5468350392511749,0,0.5769037427105119,0.4430712287338336,0,0.566903355384416,0.4498297887021511,0,0.3447345642268805,0.7920048985907221,0,0.8360202168339387
T0043,standard,0,0.9638106783874943,0,0.996877353934563,0.5233570183801177,0,0.44660633255890125,0.7283487878149763,0,0.7652679930440425,0.4850475363748699,0,0.5384500955813072,0.6757142455497862,0,0.708206169913571
T0044,standard,0,0.8917172933737574,0,0.9566146065248471,0.5942690889844244,0,0.6153519188510909,0.8139102236670851,0,0.9242782232344837,0.8437115248458228,0,0.7881524048170996,0.9294374606013662,0,0.9162379318775391
T0045,standard,1,0.6462484779763824,0,0.5354541602150988,0.3113131321292434,0,0.3623494600518047,0.6749930135459581,0,0.6614942916861599,0.31190674778738964,0,0.28286264048907134,0.590331100749598,0,0.4761431416282932
T0046,standard,0,0.560836408192079,0,0.47814690776738716,0.5761501057826728,0,0.6363013488994089,0.6588480223554158,0,0.6721375895750127,0.35293707866240914,0,0.3765700424322408,0.4605471498797359,0,0.41908650352458876
T0047,standard,0,0.760644397484456,0,0.7612442101072443,0.4433038114388317,0,0.48290854270715483,0.7768671700116861,0,0.7649779869718806,0.6107547921583207,0,0.6743107834165967,0.24564642310743406,1,
T0048,high,1,0.6774807583047705,0,0.7415004052194658,0.6271379758178527,0,0.5734627371484957,0.688908640111763,0,0.6952550128415831,0.38008246154811576,0,0.31580787328098486,0.34519232801761596,0,0.40843360781390864
T0049,standard,0,0.6358642626106145,0,0.6507235636037607,0.6951644838671075,0,0.7248749036449929,0.6697167092685935,0,0.8207682601072875,0.7251037317823229,0,0.8020682534395625,0.8230892247088013,0,0.9245278164566999
T0050,high,0,0.633739343078998,0,0.591506646968718,0.41855274694218947,0,0.46624993328489356,0.6798488251484819,0,0.6868020696774055,0.8578926497164299,0,0.8856600491032907,0.5877972084193727,0,0.5068947618903266
T0051,standard,0,0.4482221813282537,0,0.45905910059495547,0.60216814741923,1,,0.8864611462112446,0,0.924608753788069,0.6543786032039941,0,0.6921066406109653,1.0,0,0.9948688053058332
T0052,standard,0,0.9240728115884596,0,0.8499584821363073,0.8581344701622302,0,0.8556342927524396,0.6601837862805647,0,0.7071867293809062,0.2762037249919358,0,0.335509556039158,0.6401651896851684,0,0.5859042624099277
T0053,standard,1,0.927106390703975,0,0.9503532417024398,0.6338041135209633,0,0.6750721137547715,0.41709080934569176,0,0.4166908966273249,0.4234706674387897,0,0.36252153718916685,0.635162368214419,0,0.666920753711612
T0054,standard,0,0.6137981653086482,0,0.5167695359238942,0.7678649709808841,0,0.8220471269384956,0.7017381973793893,0,0.686972391980446,0.5875993146200564,0,0.5086486638136752,0.5465451069307589,0,0.5146743925646333
T0055,high,0,0.6712488206223662,0,0.5959987164816535,0.6553747529973466,0,0.5839062163326292,0.902363755852488,0,0.9123405304604129,0.6899206796278899,0,0.6668631866585678,0.6246807081500111,0,0.5931590703805795
T0056,high,0,0.8467748044359135,0,0.7953654764311519,0.6994988298373193,0,0.7141054775883006,0.9344989338651514,0,0.9217571827444697,0.9175059005559363,0,0.8941260440561586,1.0,0,1.0
T0057,standard,0,0.9526610624739594,0,0.951858481959746,0.9362215463391669,0,0.898199560428267,0.5611534349958196,0,0.47191097098492685,0.7149208425082504,0,0.7438788086034265,0.7122730611387375,0,0.7133933084422542
T0058,standard,0,0.8895281132248728,0,0.9292851787205302,0.6198624853303771,0,0.6333381222889469,0.7041559186447037,0,0.680611234989125,0.8165304460583354,0,0.8781898671991599,0.8617053310535748,0,0.9597000403798841
T0059,high,0,0.7659562916366717,0,0.7606290540255316,0.42904135729773774,0,0.2650574560766844,0.6567658482976921,0,0.7151579656706746,0.7964129389056582,0,0.7745421524257258,0.7001882542329246,0,0.7153203005960399
T0060,standard,0,0.4449750331558102,1,,0.6111891953279168,0,0.481389668034569,0.6238061560926581,0,0.6068053537395394,0.887783163344452,0,0.9152732941361098,0.6986538283193472,0,0.6750875999656017
T0061,standard,0,0.4449378997343686,0,0.4897023678898315,0.9483643753617033,0,0.9028986768421242,0.8719807548685066,0,0.8750923146568176,0.4247595324300791,0,0.37975528515554297,0.9721091830888061,0,0.917869503417248
T0062,standard,0,0.4150365736926802,0,0.5050866185014243,0.6057898221392299,0,0.6012228524529829,0.6872471046592135,0,0.6421999458920661,1.0,0,1.0,0.454882630702874,0,0.37966861129941426
T0063,high,0,0.48638560931643665,0,0.572384146225162,0.5496902444941149,0,0.5417605378578744,0.8451406290190879,0,0.775547764035885,0.7691319006556468,0,0.8726863607705365,0.781320901014099,0,0.8053476582154004
T0064,standard,0,0.7708690199319495,0,0.7666203026442818,0.5980974844969795,0,0.6119507192373635,0.8008915051443015,0,0.8157588573231279,0.7788696817555897,0,0.7258332267251449,0.7541366901017275,0,0.7773052186027184
T0065,standard,1,0.6087932855628257,0,0.6473745591875391,0.38694933596611214,1,,0.7883955384105207,0,0.7466113110214284,0.37940786674577703,0,0.40657132998622936,0.4063442388369558,0,0.3522784081018331
T0066,high,0,0.5383741061498725,0,0.519463098462708,0.9196375040584398,0,0.8622576340564171,0.8056656623953509,0,0.8342031907455477,0.9088710148228863,0,0.8997920833752151,0.45681022939675014,1,
T0067,high,0,0.6833556495552182,0,0.7232438012758653,0.7968199899129847,0,0.729231052835941,0.412916440349478,0,0.5182133795575008,0.403848052424396,0,0.35021094448544265,0.5710476317630315,0,0.5779064130322745
T0068,standard,1,0.864145863239909,0,0.9601165794445359,0.3540931442474031,1,,0.7476721604587054,0,0.7514104163174156,0.889774045537671,1,,0.7350137185996392,0,0.6673743921330636
T0069,standard,0,0.7853119977328243,0,0.7751238135084233,0.7897877449013716,0,0.8134932766253858,0.707201780930798,0,0.6478462704233433,0.9600416882819544,0,1.0,0.286330745136007,0,0.1900964823771372
T0070,high,0,0.8896893436689521,0,0.9124535857536181,0.8589695447553942,0,0.7706343333784726,0.9579187339951803,0,0.8107632869141157,0.5901456975852593,0,0.5921434908659513,0.46545166853068864,0,0.43446589619010806
T0071,high,1,0.4810658604873776,0,0.3887579157748022,0.45712017182979886,0,0.4652627429622252,0.5714102659760842,0,0.6200214736996884,0.8011105817899711,0,0.7661346886596654,0.3921975046019968,0,0.3847255820797251
T0072,standard,1,0.7155641688476438,1,,0.338880252233395,1,,0.7126243789230865,0,0.7347791315905682,0.46349313956752486,0,0.4570511280482557,0.5149497552078346,0,0.5188368596548896
T0073,high,1,0.6883316386740473,0,0.6700156489688343,0.49689115012095714,0,0.549159485492017,0.7393541241239403,1,,0.5530857163005001,0,0.582576007786639,0.4740972520445363,1,
T0074,standard,0,0.5032110446561519,0,0.4859648599563609,0.36143253997223795,0,0.4104481971744918,0.8516132013259392,0,0.8840450967108454,0.6038525301982427,0,0.5930213205848589,0.6697803353259746,0,0.6842411466194377
T0075,high,1,0.8154385026470085,1,,0.28978587838515746,0,0.29909695017111165,0.780863755786777,0,0.8104631052402473,0.1749152296247098,0,0.29002640337462626,0.28137431184191597,0,0.2857701369814291
T0076,standard,0,0.5997712543353323,0,0.5367733196405007,0.855383478321925,1,,0.16691034606516192,0,0.16632744673448865,0.4552390282194748,0,0.38699060379652783,0.8104106154427273,0,0.6749705860824682
T0077,standard,0,0.6778727832917714,0,0.6102035657099446,0.9167691466307727,0,0.794752079212358,0.4793890574252977,0,0.5110033489347665,0.8445902102699067,0,0.8969602862627645,0.4127101426307586,0,0.5335716606339124
T0078,standard,0,0.8640661389658566,0,0.7890951739909544,0.5877353963246867,0,0.5604799387261987,0.5334088978816963,0,0.5488445318418419,0.4100849090590628,0,0.4587585885308167,0.5837776569786701,0,0.5337814929489487
T0079,high,0,0.6665658647383744,0,0.7099929083152187,0.7627993970275374,0,0.7926314321457381,0.9552915154244228,0,1.0,0.644941253315129,1,,0.857270002333243,0,0.83624496469023
T0080,standard,0,0.8256433072138608,0,0.9604010001316795,0.6357244866486415,0,0.6285138168632134,0.8580120883294976,0,0.8780115146668352,0.8171730361087445,0,0.9441980419855394,0.816545143897026,0,0.7321866443687159
T0081,high,0,0.8219303479143538,0,0.8991490854113774,0.8935633707536617,0,0.8469614221725839,0.6469224709967507,0,0.635748519761397,0.6257827657686761,0,0.5844585966692,0.47003971909549036,0,0.4707656600087058
T0082,standard,0,0.8838881299550188,0,0.8569758002362593,0.4713471650372482,0,0.4860324024253618,0.5185894910537616,0,0.50789468920586,0.8224169423261617,0,0.78246138335922,0.7004829914412152,0,0.6891672084539405
T0083,standard,0,0.8002059550630167,0,0.7966176794636373,0.7734240558095625,0,0.7942461192615636,0.8841039480431331,0,0.8083627679866602,0.32469976413641927,0,0.3541487562364907,0.5355785763267318,0,0.5035850355869361
T0084,standard,0,0.9498736366836568,0,1.0,0.6207094727969306,0,0.6119625276069816,0.4724715460849148,0,0.5627547766787597,0.643934345667593,0,0.7012262220834956,0.7072868865596492,0,0.7687757671959838
T0085,standard,0,0.8672823897374449,0,0.878171130020224,0.7530651114667939,0,0.7261992327222827,0.7580843475368774,0,0.702450643624157,0.8342545560668712,0,0.7803426564903623,0.8907396150326927,0,0.8846465832378504
T0086,standard,0,0.94871391147913,0,0.9990157307918227,0.921992858919321,0,0.9452221087851695,0.564217127711674,0,0.5919763101283759,0.4818587385259474,0,0.5206364867930681,0.5031123088752254,0,0.49181907224900784
T0087,standard,1,0.6534104613772079,0,0.6920944865483127,0.8318422009596544,1,,0.7480169140611688,0,0.829900606576071,0.13038878189431963,0,0.14239162802138805,0.4174998887733472,0,0.494625054590506
T0088,standard,0,0.7035020171842645,0,0.6221918973624765,0.45661497286265607,0,0.5128757671576275,0.7238532876569318,0,0.784832025461066,0.8557034093587554,0,0.8006121570725219,0.5108930642832221,0,0.4894281936476445
T0089,high,0,0.9266371168083697,0,0.8942144874989361,0.9190575292626814,0,0.8451408916246881,0.5373841583714309,0,0.5282604181742488,0.5708935123561859,1,,0.7094627897725831,1,
T0090,high,0,0.7572575430251703,0,0.7610717389191208,0.7009114620478646,0,0.6698935360047609,0.8151867249074313,0,0.8069075511842011,0.3767332909683791,0,0.5043652439123943,0.29798077270656326,0,0.3241533632881145
T0091,standard,0,0.8906808484319273,0,0.8352443378209443,0.7852390117763954,0,0.765436733399466,0.46991898330526394,1,,0.6695024951341344,0,0.7225619033455325,0.6277090165606152,0,0.5960667008269093
T0092,standard,0,0.8110620915041594,0,0.7812673776575649,0.6683089003572429,1,,0.660266949469609,0,0.7235498485080881,0.7001358227419672,0,0.7240144650296854,0.6135032676041484,0,0.6070069373943969
T0093,high,0,0.7133543194308467,0,0.7382138421037471,0.7798133390644983,0,0.8041868369228493,1.0,0,0.9871336342595417,0.7471300611422912,0,0.6097990016285422,0.8895222624068603,0,0.8635455628160486
T0094,standard,0,0.8127189342240377,0,0.7749309937987477,0.8779183165746263,0,0.8813394328488554,0.46433772803425427,0,0.39200742326880844,0.8316353296305539,0,0.9252997390640388,0.9935842411500277,0,1.0
T0095,standard,0,0.7317710764897379,0,0.6864574427054416,0.6513701470197842,0,0.6102487539315864,0.8094100292279888,0,0.881624580467676,0.6825452857193164,0,0.6695273589581908,0.7071819434489276,0,0.683944259254232
T0096,standard,0,0.5753152450199109,0,0.5425207351724235,0.7808033836232864,0,0.8210527496622059,0.7372909266029211,0,0.6176033200497878,1.0,0,0.975332082390468,0.8867206504838058,0,0.914097565431347
T0097,standard,0,0.8108047294141769,0,0.6912794213794908,0.5717586073455156,0,0.65784341903318,0.6530652894006524,0,0.5763081977540875,0.9245133551719552,0,0.7672376297270275,0.8033149431989706,0,0.7631929835406895
T0098,standard,0,0.7110819538109524,0,0.6996941138585071,0.887143514929118,0,0.9579223302340958,0.21766706430385133,0,0.24467193166460208,0.8627533997925126,0,0.9149462672454219,0.8061028914727265,0,0.8155263317435721
T0099,standard,0,0.7385012034926863,0,0.7190618857740022,0.897519244048827,0,0.9054065992975917,0.8749518210638988,0,0.8189387744131986,0.8562510550874813,0,0.704897987603525,0.8025906821600156,0,0.8077080238781915
T0100,standard,0,0.741834606941367,0,0.7272802410133679,0.38456636199938077,0,0.4112091732600347,0.5459832327497385,0,0.4951172085742552,0.548454691464048,0,0.6147021760717991,0.419505990700854,0,0.37665465253612657
T0101,standard,0,0.7538952067101273,0,0.7929823874744021,0.9276254236795325,0,0.978017196805238,0.8107855579142358,0,0.792623132191006,0.7824523530394802,0,0.8249454006201852,0.6198886517949497,0,0.6456783246056851
T0102,standard,0,0.7311798987942927,0,0.6527869338346228,0.8009189390164154,0,0.8721177076176891,0.7650793217668789,0,0.7738808115730519,0.7903116766091877,0,0.7785170589008911,0.872472052451814,0,0.7968761536800473
T0103,standard,0,0.9731809491511358,0,0.9251897657983043,0.3972336405232164,0,0.3138182152159521,0.30294856589076274,0,0.36181159464194235,0.7422916208311703,0,0.7868759172819823,0.7999765742201779,0,0.7998074037601202
T0104,standard,0,0.5946840443665972,0,0.45645267018048163,0.5488608346686134,0,0.6358627751858307,0.9230758564914131,0,0.850468853554001,0.4550548705773094,1,,0.8253756412772991,0,0.824252432460111
T0105,standard,0,0.6447444943329819,0,0.6106672105052762,0.8613682297984989,0,0.8301702189936079,0.5368865894684062,0,0.5006598239328532,0.9617712786898438,0,1.0,0.5925601504445328,0,0.5412467819309488
T0106,standard,0,0.8863636277860509,0,0.9012160266700578,0.6592094779907377,0,0.8107363429649374,0.5726963137570695,0,0.5576263415823854,0.6357862558288185,0,0.6446926904065149,0.8506737004237256,1,
T0107,standard,0,0.6183127848655146,0,0.6991130798010682,0.9489043054796498,0,0.9689574534667712,0.47216051419272276,0,0.4785548528752261,0.19664890788800168,0,0.40002192939577375,0.33338921328453464,0,0.2638154377242761
T0108,standard,1,0.8262686491731108,0,0.8540205158573126,0.7020438233961017,1,,0.7835478018877263,1,,0.4305513440479722,0,0.4445747176664708,0.7795300979576212,0,0.8684819111297912
T0109,high,0,0.6320521040703317,0,0.5954513398917884,0.7706487177866946,0,0.8068321991754246,0.7062376757481539,0,0.6742501833599827,0.7252227338386444,0,0.7718869652055961,0.6404288897824093,0,0.6558222929034578
T0110,high,0,0.8693051942417649,0,0.9186129629848933,0.9154699382795423,0,0.889233064621277,0.9380096446891569,0,0.8784395732093335,0.7380651293866441,0,0.7137796325543286,0.7858276064958771,0,0.6843310506299998
T0111,standard,0,0.5631268953461263,0,0.5968261105315502,0.46812141502646176,0,0.5013504085960993,0.8820563844625873,0,1.0,0.5214718751527336,0,0.5051253957866312,0.6037278267782618,0,0.6473772481228403
T0112,standard,0,0.633993511210103,0,0.5449377946222325,0.7818240246446494,0,0.7980328769634899,0.6283520890352345,0,0.5169969236431766,0.7430656406727536,0,0.7889440490707624,0.9950609321362511,0,0.9958055301106755
T0113,standard,0,0.6897336260482716,0,0.5951306377073533,0.5744817244929903,0,0.5333186739079067,0.9524343687398099,0,0.993349424932872,0.5237632381158475,0,0.5497249764945907,0.6066691239754797,0,0.5620537892835642
T0114,standard,1,0.8391754069611608,0,0.8395061463716067,0.39149919220487184,0,0.5221454950770605,0.812182033903086,1,,0.7252042972212581,1,,0.45370723377105626,0,0.4385405505726914
T0115,high,1,0.7305486846207664,0,0.68726047137476,0.5526637008659221,0,0.39555547716314743,0.4757737902430458,0,0.35345938624421935,0.5914588123088353,0,0.5784446943739207,0.6620451339674251,0,0.5787695877381576
T0116,standard,0,0.9278064908912275,0,0.923602636449968,0.9411003083469556,0,0.881009392869154,0.5118261510089738,0,0.4865375425370555,0.4127979877727642,0,0.4230006015438744,0.7512208409233135,0,0.8267712065112954
T0117,high,0,0.33339483537576914,0,0.36061592232947065,0.7628130799942638,0,0.7667451703214695,0.5519878535222844,0,0.5491279585816673,0.7503514370612095,0,0.6835786745963631,0.6238308277631164,0,0.566327566642564
T0118,standard,0,0.8774423277138657,0,0.8533164859879754,0.7547535568404583,0,0.7102211717104393,0.9916268058592627,0,0.8969607865562529,0.6020652381039117,0,0.6809983315827872,0.3878210621856754,1,
T0119,standard,0,0.5494847130119043,0,0.5355974761734519,0.8031232276803869,0,0.8260250578846562,0.3974947147494865,0,0.43307295453449607,0.5252810401503021,0,0.5150353814659443,0.4883772236560403,0,0.44618317584005013
T0120,high,0,0.8811761609550041,0,0.7723561174659377,0.5841361286601927,0,0.6003653384251686,0.7500309380271177,1,,0.8532522850924005,0,0.9315700161861645,0.6212692747827867,0,0.5709234222084045
T0121,high,0,0.8524592205762735,0,0.894648901904195,0.8074947544652841,0,0.8275052455606556,0.807019773243275,0,0.7985189370401498,0.8233408312280064,0,0.8610840757948751,0.800722409883709,0,0.6806183699543842
T0122,high,0,0.8399459454731201,0,0.9169582308478258,0.9633805313920829,1,,0.4434608214288924,0,0.39700985818970547,0.8513319752871891,0,0.7837298363990011,0.7787402441583722,0,0.7683931864308143
T0123,high,0,0.8176820452098678,0,0.812131445356107,0.8418252610864281,0,0.8921235664248498,0.8446041617382429,0,0.9088162253870378,0.879451498583658,0,0.9529986762575382,0.6208554885049236,0,0.5438318170085755
T0124,standard,1,0.7261483357492222,0,0.6412190066017555,0.3115463103373794,1,,0.8353563600030914,0,0.87088614095786,0.23782101024437258,0,0.24740803660342167,0.33753417953684645,0,0.2999944057654449
T0125,high,0,0.7464159188546404,0,0.6672690506680253,0.6779661445467615,0,0.6844756304682162,0.8775723515911,0,0.8059526430498424,0.591296956815725,0,0.5622658666352163,0.6702402194641126,0,0.7104064600688278
T0126,high,0,0.8526259893488926,0,0.9094205136387031,0.6486461872276591,0,0.6976030119919903,0.4537042808715952,0,0.5851371342854692,0.6405124888915292,0,0.7182584795646467,0.7365156211219902,0,0.7813988368120488
T0127,high,0,0.6248736439444844,0,0.6372952239231514,0.8624489843382188,0,0.859931598471487,0.5987276412911804,0,0.6340763162437376,0.3942067548253884,0,0.5103082975418833,0.8361233899906908,0,0.8507405277256832
T0128,standard,0,0.46283671644324226,0,0.5324390266022756,0.8799554021274283,0,0.769096290465652,0.7306425527469761,0,0.6728207138824005,0.5946364200806791,0,0.603028456914949,0.7592536213095324,0,0.7817409372699203
T0129,standard,1,0.5414058391321757,0,0.46069604441875767,0.3253457096694921,0,0.3347157733692602,0.5960623197101714,0,0.55981695915716,0.41314673534874846,0,0.3619531903505363,0.6252448876865887,0,0.7368089773620143
