tool_id,risk_tier,unsafe_true,G1_Safety_latent,G1_Safety_missing,G1_Safety_obs,G2_Equity_latent,G2_Equity_missing,G2_Equity_obs,G3_Documentation_latent,G3_Documentation_missing,G3_Documentation_obs,G4_Accountability_latent,G4_Accountability_missing,G4_Accountability_obs,G5_Monitoring_latent,G5_Monitoring_missing,G5_Monitoring_obs
T0011,high,0,0.8479482497385757,0,0.8427594424562217,0.9013613950147676,0,0.8108801593810824,0.6672258894284291,0,0.6808378367466607,0.47261654259320085,0,0.42744521665791235,0.7079724246907588,0,0.6581493277848922
T0012,standard,0,0.49742029026302415,0,0.5408369153498025,0.6427898747210459,0,0.6403789228765377,0.5875499744388,0,0.4613453657337111,0.9772270851752004,0,1.0,0.5659883242275029,0,0.48188318039306693
T0013,high,1,0.9145140329804927,0,0.9955228507744702,0.47170982376079207,0,0.45156634356283615,0.4774473681165066,0,0.504310738673772,0.24903462500216933,1,,0.7356761555882845,1,
T0014,high,1,0.49644851964913767,0,0.5983746666087296,0.7792835817609699,0,0.8014034914388016,0.9957654041954522,0,0.916542038138544,0.6275673842687816,0,0.6143625322426634,0.6108621607660336,0,0.4104994109907587
T0015,standard,0,0.8701181610983478,0,0.778128137109189,0.7435978608983063,0,0.8009446786860241,0.8404558588760795,0,0.8450029564624858,0.5220112027477808,0,0.5293502634529242,0.5886123282287791,0,0.6691380847986648
T0016,standard,0,0.7983574319684088,0,0.8472676404434448,0.4806485304181642,0,0.45791119552771936,0.9907070951799599,0,0.974461299162115,0.7091682602419895,0,0.7324073657048847,0.9010665544289117,1,
T0017,standard,0,0.7165841483621952,1,,0.9156775857172904,0,0.8667055041063227,0.9258520732008059,0,0.8881997357827915,0.6063052726523128,0,0.6056797819842695,0.6311286273482585,0,0.6459156703658994
T0018,standard,1,0.47309392529786926,0,0.506765455993387,0.44569270976071235,0,0.281329043413384,0.4354294918329321,0,0.578959228077308,0.5596009424988979,1,,0.740409249871415,0,0.794313723676375
T0019,standard,0,0.6783263856331327,0,0.7297867334394196,0.7249949558667923,1,,0.4557132703823901,0,0.502297016428412,0.5909973365872028,0,0.5985832546798247,0.7885380105625284,0,0.6718687087622038
T0020,standard,0,0.6733183086786435,0,0.7951332711577782,0.9354777129068075,0,0.941125245671823,0.9587445439745441,0,0.9930784835466303,0.9166636980016131,0,0.9675755541695268,0.6234591254731189,0,0.5391737802553029
T0021,high,0,0.9079650922702713,0,0.7929556657622115,0.8789005622785747,0,0.8890337822448883,0.3857443842388214,0,0.3343377154147245,0.8274473109438569,0,0.8615120429323158,0.6858863497939681,0,0.6573467216573502
T0022,standard,0,0.8405099595933145,0,0.8296532503561185,0.7349622790289655,0,0.6838541226371783,0.6721179946224218,0,0.6999644296787181,0.5937270485059254,0,0.6316110496896297,0.36665317214977416,0,0.3007886085090809
T0023,standard,0,0.6406222445821942,0,0.7165882495283366,0.9931944868735118,0,0.9502502600592714,0.822887503912084,0,0.7567293515395916,0.49987536789227155,0,0.3814859396533664,0.9103338777200888,0,0.9763019589396851
T0024,high,1,0.6300095274910987,0,0.698916386695712,0.9603232646150598,0,0.8964068302460637,0.343701178316472,0,0.37108562765766184,0.5193406110618074,0,0.4424112143015958,0.8034764381675625,0,0.7799510981436819
T0025,standard,0,0.8663436134404426,0,0.8588033311156104,0.9684243933293255,0,0.980962132939521,0.3758446811877959,0,0.32803669136339786,0.6884301490277559,1,,0.7181690485207207,0,0.7399094577755956
T0026,high,0,0.8272081693735809,0,0.7092412872181816,0.7961408946043661,0,0.8571803336088515,0.8168788525565287,0,0.7357509256843856,0.7880552842254147,0,0.8150195393496472,0.66046129718304,0,0.6711275084297247
T0027,high,0,0.39523945625920304,0,0.3210452691354978,0.8172480505090742,0,0.7997449754915636,0.7355570887114331,0,0.8126651816308101,0.8562871429825807,0,0.8310990589789411,1.0,0,1.0
T0028,high,0,0.5880357030579444,0,0.6137134094898152,0.8044180548900814,0,0.9159721348231062,0.7547054693667835,0,0.6733152791000852,0.7790960805295758,0,0.8309018892221296,0.8856283275493188,0,0.9067864963421534
T0029,standard,0,0.8157633149676826,0,0.7563745816543455,0.6627827190132128,0,0.7083212609744096,0.8793120010805673,0,0.9972992507743261,0.5764386292297863,0,0.6014626814814408,0.7759476189855875,0,0.9040230992934403
T0030,standard,0,0.677848977148229,0,0.5875365269207293,0.7748058265092175,0,0.7244539613156913,0.7911262064628284,0,0.8655085047733161,1.0,0,0.9775669017888571,0.9886982693724315,0,1.0
T0031,high,1,0.5120627707934975,0,0.6267460871137182,0.577263476959147,0,0.6050609739831585,0.34656854937414006,0,0.32273931090191277,0.8768649146318166,0,0.8686274551723372,0.13770101130037682,0,0.13169932077330676
T0032,high,0,0.6144910383245805,0,0.6564600636716992,0.5469574877790793,0,0.4414768351933661,0.4951607211053151,0,0.5104294617600103,0.8027883066055659,0,0.7433273791478671,0.9143833735555685,0,1.0
T0033,high,0,0.8637128311359956,0,0.8132390049763606,0.8302328022105987,0,0.891690202877377,0.3538799343430072,0,0.4560886040081371,0.29549669536926354,0,0.30550920568322626,0.8196209098119446,0,0.8391148171178743
T0034,standard,0,0.8248447163063702,0,0.911999699760252,0.891934184045112,0,0.9642800612318491,0.6254899783904718,0,0.5219313311173849,0.7906211099481424,0,0.8540419322659516,0.8525260851782696,0,0.721487534748482
T0035,high,1,0.8389118214700488,0,0.9142998667904593,0.46441019455578125,0,0.45507513743034317,0.8087303020083482,0,0.668654537232291,0.5592045046822566,0,0.5068160675228705,0.7814014416454772,0,0.7721264077791576
T0036,standard,0,0.5229760640691016,0,0.5448112591000199,0.8077565981118244,0,0.7128875509268506,0.9721727234122435,0,0.9876421142808806,0.764208332911839,0,0.7402810791699677,0.5884559027959108,0,0.5810502703899392
T0037,high,0,0.5791959124485033,0,0.5736523220181111,0.44219078617545365,0,0.3951000611167074,0.8731961286347879,0,0.8057174051729367,0.6265128332228664,0,0.6224052798512066,0.37374237357616136,0,0.4301080548852226
T0038,standard,0,0.7020980209465623,0,0.7551683120087049,0.8775365640550039,0,0.8885543311558605,0.7626270523455702,0,0.7773035565760241,0.7379127174113025,0,0.770838348497753,0.6417865386359056,0,0.5957052751341959
T0039,high,0,0.5183344163844056,0,0.4718130052908392,0.8735033120088671,0,0.848226785938183,0.7931391593992673,0,0.8757267569800679,0.580256745300325,0,0.6326024208584806,1.0,0,0.9735442453860308
T0040,standard,0,0.8880995192366579,0,0.7791508095894296,0.8317391226901106,0,0.8068239323140937,0.6879299106643014,0,0.659354437513613,0.74709505357773,0,0.6413932357725068,0.7968150094396743,0,0.8313051873510191
T0041,standard,0,0.8385922420672502,0,0.8307531014855144,0.7225865139160503,0,0.654153253198348,1.0,0,1.0,0.8837384120514291,0,0.7394624439169036,0.9143895420570914,0,0.9061772726372236
T0042,high,1,0.7835693527009322,0,0.7643757281947351,0.870773092503202,0,0.8568392487170936,0.4460558404953258,0,0.48903535542421617,0.8634503045938854,0,0.7964212196855074,0.4012622211767104,1,
T0043,standard,0,0.48656751908912277,0,0.46794526877420095,0.6225424169130753,0,0.6851519279571066,0.23268234440618668,0,0.07457577958775335,0.5333592730844201,0,0.4828906016683677,0.918130167866668,0,0.8108644542570566
T0044,standard,0,0.8909980670571868,0,0.827025893158429,0.5329454619994283,0,0.5995854541691807,0.6759339165229669,0,0.6862112001258356,0.9058255772688413,0,0.9852202548836131,0.8555514370474708,0,0.7415913116326445
T0045,standard,1,0.3858172949082114,0,0.35899196689725094,0.4180361720205938,0,0.44593769584940046,0.45579597307050723,0,0.5725115272545634,0.8059400122057819,0,0.8745980707453026,0.6398008824101323,0,0.5224870387208574
T0046,standard,0,0.5483652132172016,0,0.63234194201619,0.550512571686399,0,0.5400197439316345,0.7927507554772627,0,0.784897070362702,0.8526586353698391,0,0.9838232369441997,0.8024635131620408,0,0.8920923921731442
T0047,standard,0,0.8515307436203491,0,0.78350971284324,0.8411593844072799,0,0.8170093771785417,0.8418749323396925,0,0.8255727451898486,0.6114960048269723,0,0.7097128008513738,0.47617876098304923,0,0.38764792086371136
T0048,high,1,0.4218201205331663,0,0.49146812878748075,0.8033577613615549,0,0.8325117800444625,0.47821563513093773,0,0.5453745562679093,0.35752370534665734,0,0.34959317723830435,0.5913563801095791,0,0.6061050870381118
T0049,standard,0,0.618076764733465,0,0.634212190788747,0.9600523444066026,0,0.9354512330768818,0.5706365768886177,0,0.6613410494149611,0.5424467693581757,0,0.5287514473428817,0.9395101153376788,0,0.8923100939360412
T0050,high,0,0.7385887253880266,0,0.6550229468212189,0.5346091796450713,0,0.587366530620119,0.5688613085870877,0,0.5721324809042349,0.6904134443002531,0,0.5793456778181354,0.5501855358507134,0,0.45668280403461303
T0051,standard,0,0.5784077394626163,0,0.6366325731842851,0.33498115523770555,0,0.2971098851448509,0.7298224441789444,0,0.7704305401292234,1.0,1,,0.6213985329092911,0,0.57194417826547
T0052,standard,0,0.782711555019022,0,0.7853850366745208,0.7719506572132929,0,0.7123993030581993,0.7772613406581903,0,0.720253021863013,0.3228948569939134,0,0.21435452809345057,0.6175540400635465,0,0.4947831467244276
T0053,standard,1,0.4407594432862984,0,0.5136809145270677,0.501674870145677,0,0.4844529074011794,0.6996551016186954,0,0.7240818255506073,0.6851487063997891,0,0.6604220052328251,0.4027325637635226,0,0.42839419588316124
T0054,standard,0,0.4556411093752432,0,0.4585114823801357,0.5033892622243751,0,0.4429372970030339,0.3231863747713619,0,0.3330034584038185,0.6710273937648857,0,0.6097093949530913,0.46701992692485284,0,0.45790928047871854
T0055,high,0,0.4595186525663756,0,0.5076617043133046,0.7952610676319373,0,0.8458688220034585,0.6216734131365036,0,0.740229544128797,0.512818043130944,0,0.5622177740617834,0.9098292079849339,0,0.7954566375837334
T0056,high,0,0.8352976232349699,0,0.8651092534207544,0.4051488164536124,0,0.35641362387200903,0.8790594901885517,0,0.8179929289212332,0.7064257131387143,0,0.6045264538124371,0.9664226157892924,0,0.9994458925526901
T0057,standard,0,0.6365675553098082,0,0.5957477199771807,0.8508928702350592,0,0.7805633795367064,0.7223882653231166,0,0.7021164879407652,0.6774520991600643,0,0.7454143151098386,0.5747325527937751,0,0.5810524294304392
T0058,standard,0,0.5325289933892026,0,0.47625467528301546,0.4692511485735706,0,0.3985173217108284,0.7935236099617065,0,0.8480849382329688,0.6554429776337586,0,0.6188176680691165,0.8018431443985177,0,0.865315061534596
T0059,high,0,0.8789898042315892,0,0.7900322536576718,0.8232887939577871,0,1.0,0.5509999175071846,0,0.550904592391402,0.48169333441600937,0,0.4769532245815608,0.5261277755939907,0,0.45921400646706334
T0060,standard,0,0.6081683608191837,0,0.6530872827568451,0.7985059382350119,0,0.8425323551486597,0.8187967529485243,0,0.8277839176483527,0.7028713873124336,0,0.6142438102516914,0.58498996518106,0,0.48268626065341474
T0061,standard,0,0.4050787890729469,0,0.35877813499282213,0.8223166466838294,0,0.882091534649962,0.4096415072677026,0,0.4220336265332869,0.6945609626371425,0,0.6876611914200719,0.8580353203935004,0,0.9366583455636961
T0062,standard,0,0.756987000106991,0,0.7782420405119516,0.5270472048237496,0,0.6380986452625239,1.0,0,1.0,0.9086597007891217,0,0.9295120225885396,1.0,1,
T0063,high,0,0.3096918824055997,0,0.2170338052282949,0.6803998279744634,1,,0.7642213357443253,0,0.8133421231818578,0.7639892704916238,0,0.8176873178546742,0.7823388610958122,0,0.7643532706427771
T0064,standard,0,0.5538930818461124,0,0.5827430492769654,0.8569581731045144,0,0.9695218652191022,0.9166961208484774,0,0.9532564645094024,0.5141115322736544,0,0.49617084175903653,0.7783447978114896,0,0.8288542132907517
T0065,standard,1,0.8864163125894642,0,0.818588507294786,0.5111364645306685,0,0.4133920500411236,0.6225146641991435,0,0.6086912261160151,0.6433018214391709,0,0.7493530320548571,0.5142376198505457,1,
T0066,high,0,0.8082761113514313,0,0.7871216687556222,0.309884391604701,0,0.4546450579856436,0.8905057513139246,0,0.9674621328407493,0.5794724143428388,0,0.5793586613443501,0.43711175487803267,0,0.5141308994442562
T0067,high,0,0.8367925371172037,0,0.8426946128665479,0.7505073457252198,0,0.7850819674096281,0.3746825431923649,0,0.3882003439882366,0.8239239175076314,1,,0.7556078100869662,0,0.6681192762762231
T0068,standard,1,0.5274999985152032,0,0.510513642100239,0.45985779046074177,0,0.4399298730999337,0.7987281837721767,0,0.8659259670437801,0.7783303922910463,0,0.8173708107401058,1.0,0,0.9474041973894042
T0069,standard,0,0.4048634001037691,0,0.38724175445638087,0.5765903078055917,0,0.6094492254874981,0.471579739350152,0,0.4073085261105478,0.41558242135329554,0,0.5086599170496293,0.9090678540287359,0,0.949797868056312
T0070,high,0,0.8751931066393821,0,0.9551072963500011,0.2714551595750168,0,0.2617588169608692,0.7732556205865082,0,0.7559158453814229,0.7812059595071624,0,0.777252466399713,0.7757705316949652,0,0.7912405178513193
T0071,high,1,0.8439800908977951,0,0.8516491515921688,0.43558623528289525,1,,0.7618062175387232,0,0.8017337730484934,0.7005554888995272,0,0.7086169947784156,0.3560016111104978,0,0.32911189894627213
T0072,standard,1,0.611006721964026,0,0.5690900986899908,0.5782682278927825,1,,1.0,0,1.0,0.8046650047934985,0,0.7391053290177683,1.0,0,0.9946009054873731
T0073,high,1,0.5788520206406668,0,0.5617385430702209,0.7152702073072845,0,0.7103377292537393,0.6627336290122883,0,0.5030089461775638,0.8938504933308198,0,0.9792258034525693,0.7425500417739526,0,0.6363583244513046
T0074,standard,0,0.9208727380722227,0,0.8515507296022853,0.46483947195177516,0,0.5108928018325025,0.944908911201427,0,0.9934116529939926,0.9419369494310261,0,0.9406316729874006,0.7816910335559738,0,0.8641198622790002
T0075,high,1,0.6552777509021115,0,0.5978330089943116,0.5973977912758327,0,0.5256899566898023,0.7995084772261876,0,0.7768463289936066,0.5745178124406496,0,0.6617724254339011,0.39546384476995783,0,0.39209534126895057
T0076,standard,0,0.5412287371106427,0,0.5553580250246978,0.42529123108884936,0,0.2868368505624175,0.5599980191953332,0,0.5636506921910222,0.82643029484758,0,0.831921954548036,0.3206564481322658,0,0.3492805187824893
T0077,standard,0,0.7495868009980943,0,0.6861287921091798,0.7620757034036801,0,0.7340742787221224,0.6243379003552004,0,0.6554193769046475,0.7507890980425866,0,0.7442551815273516,0.5883489571204391,0,0.5662843981813435
T0078,standard,0,0.710128840942259,0,0.7554262619893769,0.3038545917007051,0,0.3508321050013154,0.4541715679919488,0,0.44556308723773186,0.6253703009605732,0,0.63570924927483,0.7992294592402643,0,0.7592689916450251
T0079,high,0,0.5153492708097529,1,,0.7397410206402776,0,0.7529432065220212,1.0,0,0.9373628194918467,0.8976091616692955,0,0.9917698808479369,1.0,0,0.9457307183608626
T0080,standard,0,0.6758534698402435,0,0.5650357229130898,0.810256304021753,0,0.7276457912217297,0.7945117524900037,0,0.7597628280374594,0.7343383468266826,0,0.6890613558808717,0.5612877554832028,0,0.6034924888678665
T0081,high,0,0.6528757702657881,0,0.6194608274858404,0.8838393661802895,0,0.9068319362260961,0.786544755300807,0,0.6778456744220581,0.9916624675904072,0,0.9859455193899126,0.5294924916919589,0,0.4974717338219597
T0082,standard,0,0.5483162394527175,0,0.5645404902258293,0.6012140594594918,0,0.6020747567612103,0.57915365404806,0,0.4781003537285992,0.6946627125870224,0,0.6462675832171962,0.5087329102783913,0,0.5292138677425876
T0083,standard,0,0.8568289570295013,0,0.8313271050736643,0.8413630660475201,0,0.8748969531040629,0.7159890042427856,0,0.7897475458199495,0.9459156930086949,0,0.8869541248388003,0.8408901242435727,0,0.9010903680898353
T0084,standard,0,0.41321759969188965,0,0.34596751887010846,0.7367967949214795,0,0.6345314462904699,0.728454070792863,0,0.7297002791175036,0.6504461079191947,1,,0.6472591565701867,0,0.5997139485923565
T0085,standard,0,0.9017027638121694,0,0.8388169093023801,0.7365171739080043,0,0.8369590649056666,0.723330865915788,0,0.6096401528068304,0.9536617135688776,0,0.9446844435381777,0.9767422349068849,0,0.8828274589688869
T0086,standard,0,0.8502250442522826,0,0.9334705712567093,0.7851562310093695,0,0.6944479118911435,0.5309714657969932,0,0.5760574817697939,0.7525147948682678,0,0.8546189267846672,0.6223641990191908,0,0.5926856616996257
T0087,standard,1,0.47380535502114735,0,0.5197485776047471,0.6330876942586107,0,0.5423992341971821,0.5883377240573257,0,0.49166949878764826,0.5550693731564461,0,0.4909440943171637,0.5155082909368587,0,0.36020529119194095
T0088,standard,0,0.7624633425892698,0,0.7884834131908888,0.4104538016430874,1,,0.8565495257689492,0,0.8956025927226507,0.5508491449815663,0,0.5294562900835686,0.6079852236250008,0,0.6591873340234301
T0089,high,0,0.8614408611050539,0,0.8914324320143506,0.8842156753269028,0,0.8808066648096047,0.5984579066831516,0,0.6355357634142069,0.6641678158542625,0,0.70189597318968,0.8011106150571559,0,0.8435459104213368
T0090,high,0,0.8605521460996907,0,0.9824432027176924,0.6800729499721241,0,0.733568828145807,0.5629955023600953,0,0.5437414774669728,0.825699119835151,0,0.766893545396547,0.8068764814262366,0,0.7444433347085165
T0091,standard,0,0.672030782993683,0,0.6668807713154481,0.5352948627854227,0,0.6426426855678108,0.6478926250219595,0,0.6133822225004237,0.4585657911752944,0,0.3888378380514702,0.731829305365625,0,0.6305536024052295
T0092,standard,0,0.6024617054771245,0,0.5441066678318562,0.6591475662452735,0,0.7182836240895488,0.731358213997165,0,0.7973336820418863,0.8443547252758541,0,0.7993399098855077,0.8034251710758341,0,0.8077076182772313
T0093,high,0,0.681716779996324,0,0.6003635533640993,0.6278627107264556,0,0.6843612139382935,0.7676178669596946,0,0.7643038774293692,0.9089719310158066,0,0.9072312595774501,0.7631497035822901,0,0.6758273325571282
T0094,standard,0,0.7929611279796936,0,0.7361165431794179,0.46918659745056707,0,0.45656355930189924,0.8586042575403661,0,0.8284736928831319,0.6267713442662897,0,0.6531410596599116,0.548837046902666,0,0.6347048917214992
T0095,standard,0,0.8130610367854382,0,0.8124268441836593,0.5423333046134902,0,0.5574654977108183,0.5795585747805674,0,0.5426227393365709,0.75259941668625,0,0.7679769807622795,0.8034000871357007,0,0.7923107101656939
T0096,standard,0,0.6068906051390247,0,0.5581329222085742,0.5759923881996883,1,,0.5422202364537443,0,0.6464538462890808,1.0,0,0.9300460703361628,0.9681145989663728,0,0.9795247887873181
T0097,standard,0,0.7952340758217096,0,0.7813317676511666,0.3488193949481988,0,0.39767332885837736,0.8061707819823951,0,0.8341228978649122,0.9078573156162262,0,0.9508206369536538,0.4997787441982414,0,0.5548264135233787
T0098,standard,0,0.5611022024160491,0,0.5370865697218177,0.5580301646041667,0,0.608609787208946,0.6918091906438764,0,0.6483769640822196,0.8871619840881968,0,0.8546780414437367,0.8946480714060315,0,0.8922803475954522
T0099,standard,0,0.5022213296522515,0,0.5732698157798121,0.8110204693845604,0,0.8224696171378671,0.45285261260171866,0,0.4123476773268423,0.8056245189754979,0,0.7882430086136765,0.7250959996411174,0,0.6777888925765331
T0100,standard,0,0.8528586895296035,0,0.8782089261636604,0.8135547582581083,0,0.8608992297181698,0.2520542716847451,0,0.27843524065178465,0.3326773678447064,0,0.25983295132807704,0.6786659112958582,0,0.775407077100861
T0101,standard,0,0.8832420354201376,0,0.8799112053430578,0.8038153049745829,0,0.7529471556616452,0.8372926295765007,0,0.7822569086304716,0.22383249021841234,0,0.22285036125391572,0.9245348327261174,0,0.9522169821759252
T0102,standard,0,0.708479014016124,0,0.7068262349741267,0.9164492776097618,0,0.8325000693511961,0.6990361420747121,0,0.7329184279516087,0.6035182673292655,0,0.6415116519626767,0.830652866351852,0,0.8091393442728695
T0103,standard,0,0.5927301217924655,0,0.518872847377008,0.7764768318773303,0,0.7414799115516856,0.7416169352225266,0,0.7581933918582361,0.7971599951685305,0,0.8161386917486261,0.4565224882226751,0,0.42660449957866375
T0104,standard,0,0.7419159026781662,0,0.6157825637435069,0.7623935777475487,0,0.8239346296421625,0.8759094871367312,0,0.8904188492646888,0.6229660779054146,0,0.7310300550328364,0.9630126043408256,0,0.9440917588688562
T0105,standard,0,0.48388542967197423,0,0.4527033504879537,0.9023061595605821,0,0.8430296329807095,0.45216645683541545,0,0.4170925177499232,0.8642652910771148,0,0.8409655886033416,1.0,0,1.0
T0106,standard,0,0.7143772185436124,0,0.7613469087345756,0.8269499049261883,0,0.8662434320039873,0.6824764793146747,0,0.6638416462888466,0.730021947555098,0,0.682980095183058,0.8563123763482225,0,0.8761440976594577
T0107,standard,0,0.4448551799696161,0,0.4269917472045667,0.890435192273338,0,0.8834700907206791,0.634461782515401,0,0.706620504196391,0.8532441088756472,0,0.7364266981491426,0.805303163094435,0,0.7967844744375087
T0108,standard,1,0.4991014211668274,0,0.5039226705012235,0.9142628138392094,0,0.8538763964837643,0.8355527574970301,0,0.8286019181314817,0.8824766277216232,0,0.8624374438498232,0.6680399192957278,0,0.7497150126531534
T0109,high,0,0.5326744902194029,0,0.5602770349530686,0.6232256905129503,0,0.5647821250526069,0.8191164702432375,0,0.7871817467657272,0.6713138015128718,0,0.662492222415148,0.6779872475189199,0,0.7362887404924747
T0110,high,0,0.7671990757428664,0,0.8551724949156105,0.8639009387956481,0,0.8804421643085417,0.8841023768760281,0,0.8097942307227288,1.0,0,0.99851916891228,0.8893143447479662,0,0.8737331898334302
T0111,standard,0,0.7958297603448962,0,0.8071598293980342,0.7605395832148335,0,0.8432894516471781,0.7786589459618269,0,0.7532132830162951,0.6240845052539972,0,0.644039797619486,0.3111312413191604,0,0.28690869860921125
T0112,standard,0,0.7732677665042211,0,0.7253250816123668,0.69068474833473,0,0.671350644582089,0.9212620067655632,0,0.9142462341375307,0.602499899228025,0,0.5691333099955251,0.8567943853420761,0,0.8681745350033565
T0113,standard,0,0.8317579119916593,0,0.7703389086429373,0.42800715778433873,0,0.3833965489206413,0.8211646175343361,0,0.7744209394449578,0.6348021745911797,0,0.6026373928869022,0.8690319219013461,0,0.86840863004492
T0114,standard,1,0.6423832645791491,0,0.6453631096086064,0.579069704556679,0,0.5415662957354271,0.9196397455706206,0,0.8576680061951198,0.7093751664575272,0,0.6638510790514917,0.5644513206620072,0,0.5744786240022318
T0115,high,1,0.49379087296667434,0,0.4698888287111589,0.7091334568155664,0,0.735057977497777,0.8207147724449606,0,0.8050589345467247,0.4578558610382376,0,0.4907531645560221,0.36196501474090775,0,0.3577764551686052
T0116,standard,0,0.7927234951460139,0,0.7871987148029758,0.6211672119216128,0,0.629427971105163,0.6364471016646751,0,0.6818865665883187,0.508034046051562,0,0.4988576197321164,0.8953426547149181,0,0.8425778333031995
T0117,high,0,0.6977591528037074,0,0.6953840332816336,0.5509494911415918,0,0.7159855616400579,0.5454557643538642,0,0.5354934005379829,0.5377726402329159,0,0.5259868030242402,0.6986565829327838,0,0.6406705988538618
T0118,standard,0,0.73296399008299,0,0.7037621306875577,0.8625362080542488,0,0.7935958766719017,0.736431513834553,1,,0.6969133545339736,0,0.656616731505306,0.901530694554717,1,
T0119,standard,0,0.6937348141052186,0,0.7393895202357634,0.8459598833180331,0,0.98506996514208,0.7401221752221723,0,0.800776336926847,0.3715152728696475,0,0.4338242459831051,0.43870998889428015,0,0.5542882333652379
T0120,high,0,0.6735138241376682,0,0.6813877639424821,0.8695088936447177,0,0.9039670820640817,0.7488840742230374,0,0.6650187399669252,0.5666294149478681,0,0.5390933387068751,0.6401717508021388,0,0.5006463509503418
T0121,high,0,0.7602254819635715,0,0.7492235044456254,0.6791052168713353,0,0.7725129400209515,0.9362796790864576,0,1.0,0.7364064527287812,0,0.748072455754623,0.8521588686784891,0,0.9137003401759588
T0122,high,0,0.45256577589828695,0,0.43507962125222677,0.7687153812213913,0,0.8564044900176819,0.8279203204775194,0,0.851851871690992,0.8279161086137844,0,0.8836950963675372,0.7818957781300937,0,0.7454951903866261
T0123,high,0,0.93944630660611,0,1.0,0.8716708756966379,0,0.817373228845393,0.8914708852967397,0,1.0,0.8827594630921274,0,0.929263707200324,0.844526645987216,0,0.8353216275428034
T0124,standard,1,0.8952375499408344,0,0.9280095775303348,0.6065335945814098,1,,0.5508750506260438,0,0.5395406039295668,0.3813215767178169,0,0.288669829315012,0.22002352577240536,0,0.13177779284166216
T0125,high,0,0.8262511177365788,1,,0.5920927435071968,0,0.5692001802634274,0.8396875119950374,0,0.8366535897869455,0.5714105833527873,0,0.493263043394974,0.5841719654805048,0,0.5369076760572714
T0126,high,0,0.9285174930767145,0,0.8888455390307225,0.48483643003760474,0,0.43775884680905475,0.4212403918007269,0,0.40209410945098684,0.870380559611286,0,0.823753515896116,0.6752267512421494,1,
T0127,high,0,0.6188323275066617,0,0.5787863039375446,0.6812504602371107,0,0.6831076655379211,0.9543934953513915,0,1.0,0.5467781567680032,0,0.43771612342866373,0.8476934041815161,0,0.8959449065697901
T0128,standard,0,0.6120286868139755,0,0.6666256005314202,0.9122912385982701,0,0.8549368498618103,0.8416249907179623,0,0.7095096697055142,0.7606057743873605,0,0.6464790763494682,0.4065878164711243,0,0.5028561233285275
T0129,standard,1,0.571527008338692,0,0.6223257912325298,0.6914976363370339,0,0.6784819582624888,0.6824318654077965,0,0.5572651034841578,0.5387773102359995,0,0.5789860124389998,0.629123858699526,0,0.662697050095346
